id,price,bedrooms,bathrooms,area,zip_code,age,grade
1344300045,500000,2,1,1010,98112,114,7
7575620640,329000,3,2,1840,98003,31,8
8645500270,246000,4,1.75,1720,98058,57,7
1246700136,405000,3,1.5,1280,98033,60,7
3211100240,349000,4,1.75,1700,98059,39,7
8078100140,374950,4,2.5,1980,98031,28,8
6675500105,306000,3,2,1160,98034,51,7
4040700310,416000,4,1.75,1980,98008,59,7
6388910160,560000,3,2.5,1960,98056,31,8
4023500990,260000,3,1.5,1270,98155,72,7
2921049121,306500,3,2.25,2060,98003,42,8
7229210060,299950,3,1.75,1980,98058,52,7
4137040060,265500,3,2.5,1450,98092,30,8
7982600030,219000,3,1.5,1200,98001,34,7
1775930140,365000,3,1.75,1830,98072,43,8
3222079083,499000,3,2,2090,98010,61,7
3585210200,366000,3,1.75,1510,98034,53,7
2705600069,514950,3,2.25,1310,98117,6,8
8691360200,875000,4,2.75,3790,98075,21,10
9541600350,831000,3,2.25,2240,98005,63,8
8562740400,689900,4,3.25,2740,98027,17,9
705700960,315000,3,2.5,1660,98038,26,7
3374500520,355000,0,0,2460,98031,30,8
2645500013,336500,3,1,1480,98133,57,7
5318100200,1.10E+06,3,2.75,2640,98112,94,8
2224700045,375000,6,2,1900,98133,61,7
4047200135,289275,3,2,2860,98019,35,9
2009000830,455000,4,3.5,3440,98198,18,8
6619910240,505000,3,1.75,1640,98034,45,8
5288200070,450000,3,1,1450,98126,101,7
7852110070,567500,3,2.5,2300,98065,19,8
740500070,265000,3,1.5,1460,98055,65,7
4046601420,340000,3,2,1570,98014,19,8
2130700860,375000,3,2,1540,98019,81,6
3975400045,920000,6,3,3300,98103,50,8
5451200520,850000,4,2.25,2130,98040,48,9
6600400270,202000,3,1,1010,98042,51,7
624100990,725000,4,3,2420,98077,36,9
2424059139,900000,3,3.25,3870,98006,29,10
2883200875,680200,2,1.5,1960,98103,69,8
1917300105,216500,3,1,1170,98022,102,6
7203000200,325000,3,1.5,1890,98003,54,7
9510971070,675000,3,2.5,2250,98052,16,9
3760500240,435000,2,0.75,750,98034,84,4
4068300160,263500,3,1.75,1610,98010,43,7
1774220070,550000,4,2.25,2590,98077,42,8
1563102685,875000,3,2.5,2520,98116,25,9
395800370,246600,4,1,1340,98023,54,7
3918400013,337000,3,2.25,1460,98133,14,8
1545804820,240000,3,1.75,1380,98038,32,7
7811220070,490000,3,1.75,1510,98005,36,8
5561100431,510000,5,2.5,2510,98027,45,7
5145100310,305000,3,1,910,98034,49,7
255550270,350000,3,2.5,1970,98019,17,7
1123049129,284200,3,1.75,1540,98178,61,7
9407150310,357000,4,2.5,1980,98038,25,7
7732501000,854000,4,2.75,3150,98052,34,10
1024069205,1.18E+06,4,2.5,4700,98075,21,10
5426300060,1.00E+06,3,2.25,2300,98039,57,8
3797000400,616500,4,2.25,1880,98103,111,8
2877102196,750000,4,2.75,2640,98117,109,7
9265200060,650000,6,4.5,3900,98052,41,8
2894700270,275000,4,2.25,2670,98032,58,8
2862100260,540000,4,1.75,1840,98105,102,7
2730000070,225000,3,1,1120,98001,59,6
4139400060,845000,4,2.5,2970,98006,29,10
4365200520,490000,3,2.25,1410,98126,97,6
3629980350,753000,4,2.5,3060,98029,15,9
3211600140,475000,3,1.75,2490,98034,48,7
3598600049,124000,1,0.75,840,98168,71,6
3598600049,224000,1,0.75,840,98168,71,6
1232001070,485000,2,1,1130,98117,104,7
7812801925,230000,4,1.75,1850,98178,76,6
522059062,372000,4,2.75,2330,98031,40,7
4178500640,306000,4,2.5,1880,98042,30,7
9528104660,905000,4,3.5,2980,98115,12,9
5013500400,440000,4,1,1440,98116,70,7
2550820060,280000,3,1.75,1630,98042,43,7
425079046,435000,3,2.5,1778,98014,21,7
3905050240,425000,3,2.5,1930,98029,30,8
5381000070,204950,2,0.75,1130,98188,64,7
1245002445,670000,2,1.75,1650,98033,61,7
6865200831,475000,2,1,820,98103,99,7
1446801000,352000,5,2.5,2900,98168,56,7
4038700830,575000,4,1.75,2330,98008,59,7
4094800260,1.73E+06,4,3.5,4440,98040,55,10
2742100152,491000,3,2,1660,98108,70,8
8691410060,750000,4,2.5,3020,98075,16,9
1325059083,830000,4,2.5,1850,98052,42,8
7852011070,1.14E+06,6,3.75,5960,98065,15,10
2323059074,137124,3,1,960,98058,50,6
7950304075,225000,4,1,1150,98118,113,6
3260000340,732600,4,2.5,2130,98005,57,7
9552701000,818000,4,2.25,2460,98006,36,8
5469501200,431000,3,2.25,2360,98042,42,9
6300500105,304000,2,2.25,1320,98133,24,7
4400200060,650000,5,2,1910,98112,112,7
5422560860,450000,2,2,1610,98052,43,8
7789000260,269000,4,1,1610,98056,62,7
8861000060,875000,3,1,1160,98004,67,7
9350900550,890000,4,2.25,2870,98040,43,8
9560800310,565000,4,2.5,2280,98072,34,8
9187200228,448175,2,2,1370,98122,14,8
7849202190,235000,0,0,1470,98065,24,7
7215730070,680000,5,3,2970,98075,20,9
121039083,629000,3,1.75,1460,98023,50,8
2770601677,494000,3,3.5,1570,98199,20,8
3720800070,1.10E+06,4,3,2880,98102,94,9
3558910570,450000,5,2.5,1900,98034,51,7
1081300390,330000,3,1.75,2020,98059,51,8
7805450560,960000,4,2.5,3110,98006,36,10
6648770240,360000,4,2.5,2390,98001,30,9
5104520810,378000,3,2.5,2150,98038,16,8
2719100400,499950,3,1.75,1340,98136,79,7
255000320,450000,3,2.5,1990,98072,34,7
5398600075,523500,2,2,1600,98116,70,7
7695470200,600000,3,2.5,2680,98077,34,9
6892510200,290000,3,2.5,2080,98042,18,8
4123800320,176000,3,3.25,1340,98038,34,7
809001505,885000,3,2,2590,98109,116,7
3856905185,483000,2,1.75,1240,98105,114,7
4051100390,240000,3,1,1310,98042,42,7
579003240,720000,4,2.25,2530,98117,63,8
2333230060,311000,4,2.5,1780,98058,19,7
7129303240,332500,3,2,1600,98118,70,7
1219000473,164950,3,1.75,1570,98166,64,7
1219000473,371000,3,1.75,1570,98166,64,7
5469700060,264500,3,1.75,1650,98031,44,7
1118000935,1.74E+06,4,2.25,2920,98112,83,9
8819900055,503000,2,1,870,98105,99,6
1995200338,738000,4,2.5,2830,98115,20,9
91000320,393000,2,1,980,98103,95,7
8887001600,280000,2,1,990,98070,28,7
7183000060,260000,4,2.5,2360,98003,56,8
194000565,505000,2,1,1000,98116,105,7
3830610320,241000,3,1.5,1660,98030,44,7
7922710320,530000,3,1.75,1520,98052,45,7
1231000310,713000,1,1,1180,98118,110,8
173000140,487000,3,1.75,1770,98133,76,7
8651411260,128000,2,1,980,98042,51,6
7272000260,210500,3,1,1840,98198,60,7
2787700060,420000,3,2.5,1810,98059,52,7
5499700045,679000,3,2.5,1780,98115,90,8
9433000390,784950,4,2.75,2840,98052,6,9
7300400200,352000,4,2.5,2650,98092,22,9
2771101963,386000,3,1.5,1270,98199,16,7
123039346,335000,3,1.75,1260,98146,26,7
524069116,472500,3,2,1750,98075,38,7
3583300075,599950,5,2.25,2680,98028,44,8
7203220030,963990,4,3.25,3830,98053,6,9
1250201550,735000,3,2,1610,98144,95,8
8651611260,858450,3,4.25,3840,98074,22,10
1797501275,665000,5,2.75,2670,98105,106,7
2215900800,290000,3,2.5,2000,98038,27,7
7883602650,250000,2,1,860,98108,95,7
3546000340,192500,3,1.75,1420,98030,34,7
6118600045,350000,4,2,2060,98166,63,8
1123059116,518000,4,2.5,2790,98059,17,8
124000160,563000,4,1,1410,98107,109,7
8733000045,375000,4,3,2420,98188,17,7
263000327,400000,3,2.5,1460,98103,18,8
5153200358,240000,5,1.75,2460,98023,63,7
2258500045,317500,2,1,1000,98122,118,6
6137500310,1.32E+06,5,4,4420,98007,38,10
3323069045,234000,3,1,1240,98038,99,6
8563070030,645000,3,2.5,1740,98008,45,9
425049036,649000,2,1,1280,98115,112,7
8562750550,605000,4,2.5,2520,98027,16,8
767000159,337900,3,3.5,1500,98177,21,7
5366200030,535000,3,2.75,2490,98122,114,8
7857000861,325000,4,1,1530,98108,63,7
1094000030,429950,4,2.25,1740,98059,53,8
1853000030,775000,3,2.5,3550,98077,31,9
5318101040,650000,2,1,1280,98112,55,7
3623500049,1.20E+06,4,2.25,2320,98040,53,8
1026049036,275000,2,1,1140,98155,85,5
8568030030,575000,4,3.5,3930,98019,23,9
4022906531,540000,3,2.5,2370,98155,61,7
5700002325,640000,3,1.75,2340,98144,103,7
2473100510,275000,3,1.5,1240,98058,53,7
629811600,672800,4,2.5,2740,98074,23,9
7923300310,495000,4,2.25,1940,98007,64,7
4054560140,820000,3,2.5,2950,98077,25,10
4027700632,475000,4,2.75,1980,98155,68,7
2818100060,1.28E+06,4,2,2850,98117,50,10
1771000960,380000,3,1,1160,98077,53,7
2591830350,397500,3,2,2130,98058,33,8
8842400071,352000,5,2.5,2420,98118,42,7
7856700060,893880,6,2.5,2820,98006,53,8
9186300060,635000,5,3.25,3710,98074,34,8
3275740030,420000,3,2.25,1770,98034,43,7
452001860,503000,3,2,1260,98107,33,7
7779200075,689000,2,1.75,2330,98146,67,7
3975400260,749500,4,2.75,2490,98103,98,7
2225059336,1.15E+06,6,3.75,4090,98005,36,9
8567450060,563500,4,2.5,2800,98019,19,8
6178930340,480000,4,3,2440,98028,39,8
8731990370,374950,4,3,2540,98023,43,9
9407150350,308950,3,2.5,1600,98038,25,7
3438502200,445000,4,2.75,2680,98106,62,7
1274500700,237200,3,1.5,1220,98042,52,7
5667100045,453500,3,1.75,1550,98125,67,7
2887700560,616500,3,2,2080,98115,66,7
7215720070,1.25E+06,5,5,5000,98075,20,10
6638900550,396000,1,1,630,98117,66,5
723049307,210000,3,1,1070,98146,71,6
7577700521,539000,2,1.75,1900,98116,101,7
7888700030,605000,3,2.5,2960,98166,41,8
3501600135,437500,3,2,1490,98117,72,6
1822059331,215000,3,1.5,1500,98031,68,7
7852030310,440000,4,2.5,2410,98065,20,7
8901001090,525000,3,1,2000,98125,81,7
192450200,319900,3,1.5,1140,98045,35,7
1771100030,335000,3,1,1120,98077,43,7
1560920370,485000,3,2.25,2900,98038,34,9
8731981360,359999,4,2.25,3220,98023,44,8
9541600060,799000,5,2.75,2500,98005,61,8
2923049468,280000,3,2.25,1610,98148,43,7
8722100810,1.05E+06,4,2.75,2250,98112,93,8
7840800135,290000,1,2,1240,98055,110,6
8083350070,235000,2,2.25,1660,98055,25,7
1923800135,495000,3,1.75,2080,98103,95,7
1310980070,290000,3,2.25,1880,98032,40,8
3110800030,230000,4,1.5,1050,98031,51,7
8731801260,234000,3,1.75,1480,98023,52,7
7202270700,597400,4,2.5,2420,98053,19,7
7230300060,370000,4,2.5,2190,98059,54,7
11510700,755000,4,2.5,2660,98052,27,9
586470350,342000,3,2.5,2430,98030,21,7
6840700036,497000,2,1,770,98122,102,7
1824069083,835000,3,1,3060,98027,61,8
1836980240,730000,4,2.75,2920,98006,21,9
3528900160,655000,3,1,1370,98109,81,7
1442800060,205000,3,2.5,1870,98038,27,8
8722100030,632750,4,2,1800,98112,102,7
1723049624,330000,5,3,2100,98168,7,7
4040400200,527500,5,2.25,2530,98007,59,7
8691391090,716500,4,2.5,3290,98075,18,9
7853302190,388500,4,2.5,1890,98065,14,7
3260000700,530000,3,1.75,1680,98005,53,7
5126300510,419000,3,2.5,2170,98059,18,8
7199330370,385000,3,1.75,1200,98052,42,7
1854900240,655000,4,2.5,2990,98074,17,8
6738700335,1.70E+06,4,2.75,3770,98144,96,9
322059264,279000,2,1,1020,98042,116,7
5557500270,262000,3,1.5,1700,98023,58,7
9164100125,533000,4,1,1550,98117,101,7
7370600045,640000,3,1.75,1680,98177,70,8
8594400060,285000,3,2.25,1680,98092,33,7
7818900060,458400,4,2.5,1910,98177,99,8
2126059139,620000,5,3.25,3160,98034,60,7
1759701600,465000,3,1.5,2020,98033,64,6
1795920310,690000,4,3.75,3210,98052,35,8
1626069139,462500,3,2.25,2350,98077,43,7
3303951600,369950,4,2.5,1910,98038,26,8
3353402400,124500,2,1,840,98001,66,5
2332700060,950000,4,2.25,2620,98005,55,9
4040800260,418000,4,1.5,1220,98008,55,7
1202000140,160000,3,1,1060,98002,93,6
4022902050,457000,4,2.5,2200,98155,56,8
4364200125,530000,2,1.75,2120,98126,72,6
4036801245,385000,3,1,1250,98008,64,7
7375100070,491000,3,1.75,1440,98008,62,7
686400060,521000,4,2.25,1890,98008,53,8
1645000710,255000,3,1,1140,98022,53,7
5476800069,292050,5,3,2840,98178,17,7
823059185,326000,6,3,1880,98056,54,7
4364200075,300000,2,1,750,98126,79,6
2473420070,291600,3,1.75,1630,98058,41,7
5706201360,435000,5,1.5,1720,98027,53,7
4442800012,465000,3,2.5,1600,98117,15,8
3339900640,200000,3,2.25,1230,98002,107,7
425400070,238000,3,1.5,1610,98056,61,7
4036800370,455000,4,2.5,1320,98008,64,7
2412600070,230000,6,3,2180,98003,40,7
8805900570,808000,4,2.25,2190,98112,92,8
9178600810,578500,3,1,1490,98103,104,7
2979800764,390000,3,2,1463,98115,17,7
3904980270,517500,3,2.5,1800,98029,31,8
6738700075,755000,4,2.75,2880,98144,108,9
1646501920,579500,3,1.75,1250,98117,95,7
2997800075,649950,3,2.75,1670,98116,6,9
4440400125,228000,4,1.75,2000,98178,55,7
3423600060,665000,4,1.75,2280,98115,94,7
1523560030,689000,4,2.5,2110,98052,21,9
2896000710,560000,4,2.5,2520,98052,43,8
9238900060,529000,3,1,1590,98136,76,7
1081310060,375000,5,2.5,2100,98059,50,8
3256400060,325000,4,2.75,2090,98146,71,6
8914200060,583000,4,2.5,3390,98003,30,10
732000160,330000,2,1,790,98155,88,6
1592080060,262000,3,2.5,1970,98092,25,7
7852190320,555000,4,2.5,2870,98065,16,8
7950303270,585000,2,1,1110,98118,69,7
7853340960,425590,3,2.75,1940,98065,12,8
7312900060,235000,2,1,720,98126,73,6
1231001090,362362,2,1,710,98118,111,6
1545805460,252000,3,2,1370,98038,23,7
1473120390,439000,4,2.5,2690,98058,28,9
1657300070,465000,4,2.25,3360,98092,32,9
104501040,249900,4,2,1500,98023,37,7
9345400350,665000,2,2.5,2600,98126,94,8
2592400400,370000,3,1.75,1160,98034,48,7
6788200295,620000,2,1,1430,98112,91,7
7308900445,375000,3,1,1870,98177,83,8
3034200435,552625,4,2,2560,98133,63,8
3755000060,315500,3,1,1160,98034,54,7
7524950710,620000,2,1.75,1680,98027,37,8
6071200400,510000,4,2.5,2010,98006,61,8
1939000030,652500,4,2.5,2540,98053,33,9
6979900370,574000,4,2.5,3240,98053,22,8
3303860160,430000,3,2.5,2670,98038,10,9
6413100311,390000,3,2,1080,98125,73,7
1232002015,466500,3,1,1430,98117,75,7
5116060030,315000,2,2.25,1290,98052,36,7
1898700310,220000,4,1.5,1240,98023,49,7
1079600270,325000,3,1.75,1840,98030,42,7
1073100030,365000,3,1,1120,98133,67,7
1157200189,356000,3,3.5,2100,98188,40,9
3822200105,380000,4,1.75,2030,98125,70,8
8121200700,579000,4,2.25,2030,98052,37,8
4221900030,682000,2,1,890,98105,77,7
9475200030,499000,3,1.75,1750,98052,52,7
3585220070,333760,3,1,1300,98052,52,7
8644220070,745000,4,2.5,2650,98075,26,11
9225900055,380000,3,1.75,1750,98056,52,7
1972202010,435000,3,3,1440,98103,15,8
9547200340,520000,3,2.75,1700,98115,101,7
2481630030,965000,4,2.5,3920,98072,32,10
3092000030,270000,3,2.25,1470,98168,61,7
3592500340,1.10E+06,5,2.75,2520,98112,104,8
3447000060,577500,3,1.75,2140,98006,56,8
2767704860,650000,3,1.75,1550,98107,109,7
4141000060,1.23E+06,4,2.5,3180,98040,34,11
7767000060,1.90E+06,5,4.25,6510,98040,40,11
2061100390,475000,2,2,1440,98115,37,7
4388000260,200000,3,1,1150,98023,50,7
7787110510,397000,4,2.5,2320,98045,23,8
4024100982,383610,3,2,1230,98155,31,7
2621420060,275000,4,2.5,2060,98030,21,7
4319200060,840000,3,2,2783,98126,110,8
2473480310,365000,4,2.5,2140,98058,35,8
3629960060,362000,3,2.75,1420,98029,16,8
7857000732,350000,3,1.75,2090,98108,64,7
7805600070,200000,2,1.75,1320,98014,40,7
109200140,299000,4,2.5,2300,98023,41,8
3224059033,555000,4,1.5,3050,98056,54,8
868002015,1.33E+06,3,2.25,2960,98177,67,10
321100260,896000,5,2.75,2520,98040,60,8
2325039084,550000,2,1.75,1740,98199,70,8
2126049083,324500,2,1,1300,98125,34,7
3298400350,312500,3,1,1170,98008,60,7
7558800240,485000,4,3.25,1946,98070,30,7
5100402782,511000,2,1,1250,98115,97,7
5466310060,139500,2,1.5,1230,98042,37,7
8079010310,464000,4,2.5,2180,98059,31,8
8581200240,255000,3,1.75,1740,98023,42,7
7853250070,679975,4,2.5,3830,98065,16,8
7785000260,624800,3,2,2250,98040,56,8
3525069037,920000,3,2.75,2590,98074,37,9
4217401180,1.37E+06,3,2.5,2090,98105,92,9
8861700030,510000,3,1.5,2400,98052,56,8
2287400030,289659,4,2.25,2260,98031,36,7
7852010510,585000,4,2.5,2910,98065,21,8
5104512180,555000,5,3,3640,98038,16,8
9201000030,940000,4,2.75,3770,98075,56,8
7199340560,460000,3,2,1600,98052,41,7
5561700340,319000,3,2.5,2110,98031,42,7
1657530350,280000,3,2.5,1720,98059,15,7
9423800030,250000,3,1,1100,98065,103,5
1939100560,749950,4,2.5,2620,98074,30,9
626059276,458000,5,2.5,3090,98011,63,8
7852020800,465000,3,2.5,1890,98065,20,8
1994200012,580000,3,1.75,1850,98103,43,8
6626100260,700000,4,2.5,3100,98077,26,10
4166800320,350000,4,2.5,2506,98023,13,8
5490210200,456000,4,1,1700,98052,43,7
5067400162,290000,3,2,1550,98198,37,7
4306500070,475000,4,2.75,2200,98059,40,7
5416500260,285000,3,2.5,1890,98038,15,7
1446800710,309000,3,1,1140,98168,58,7
2324800350,860000,4,2,3740,98053,20,9
6648500390,219000,3,2.25,1940,98042,41,8
8078440140,546500,3,2.5,2130,98074,30,8
2624049050,338000,2,1,1470,98118,101,7
1862400226,505000,2,1,1070,98117,78,7
4046700140,340000,4,1.75,1680,98014,41,7
3066410810,678000,3,2.25,2730,98074,30,9
5453700140,800000,3,1.75,1890,98040,51,8
2648500030,112000,1,1,1080,98002,57,6
4167100240,252000,3,1.75,1440,98023,95,6
2460700030,335000,4,2.75,2540,98058,41,7
682000030,610000,3,2,2300,98004,65,8
9211500560,245000,3,2,1690,98023,41,7
3211800140,493500,3,1.75,1800,98008,48,8
2193340260,596500,4,2.25,1770,98052,34,8
3419600125,245000,3,2,1190,98118,113,6
1357300240,333500,3,1.75,1320,98028,43,7
3876820140,373000,3,1,1290,98072,44,7
9526600710,759900,4,2.5,3000,98052,12,8
2291400350,317000,3,2.25,1358,98133,13,7
9834200390,670000,3,1.5,1220,98144,106,7
7631200310,985000,2,2.5,2720,98166,30,7
3438500796,310000,3,1.5,1060,98106,37,6
11520200,750000,4,2.5,3020,98052,23,9
339600070,408000,3,2,1640,98052,33,7
629810800,900000,5,3.75,3870,98074,22,10
8665900070,460000,4,2.25,2860,98155,63,8
9282800075,339000,4,2.5,1740,98178,68,7
809002675,660000,3,2,1140,98109,111,7
6305900350,449950,4,3,3290,98031,30,9
1180002075,235000,3,1,1210,98178,90,7
8832900135,769000,5,2.25,3320,98028,56,9
8682230400,428000,2,2,1350,98053,17,8
9560800390,445000,3,2.25,1990,98072,36,8
2558630350,462000,4,2.5,2060,98034,46,7
7517500310,775000,3,1,1460,98107,104,7
4141400030,605000,4,1.75,2250,98008,53,8
8570900162,193500,2,1,950,98045,74,7
6837820030,389950,4,2.5,3140,98023,29,9
98030400,790000,4,3.5,3560,98075,14,10
7312400030,442000,2,1,1410,98126,102,7
5452800800,890000,4,2.25,2770,98040,46,8
7889000125,235000,3,1,1864,98002,62,7
5101402276,495000,4,1.75,1930,98115,61,8
1621069045,600000,4,2.5,3870,98010,13,10
1370800935,1.40E+06,3,2,2020,98199,83,10
7522600030,251000,3,2,1300,98198,53,7
123059046,471000,4,2.25,3410,98059,42,8
5201000030,597000,4,2.5,2370,98077,25,8
8965500030,804000,5,3.5,2770,98006,35,9
4019300030,357000,3,1.75,1250,98155,48,7
8929000030,419990,3,2.5,1690,98029,6,8
7880020030,725000,4,2.5,3040,98027,33,10
806800400,275000,3,2.5,2710,98092,17,7
7327500270,445000,3,2.25,1190,98045,36,7
8568010310,510000,3,2.5,2300,98019,25,9
1126049105,330000,4,1,1360,98028,65,7
3438501662,270000,3,1,1500,98106,78,6
293000036,495000,4,2,1610,98126,79,7
2648000071,225000,4,1.75,1420,98002,70,7
5273200060,716528,3,1.5,1750,98115,68,7
2025701360,260000,3,2.5,1510,98038,29,7
7787120260,471000,4,2.5,2330,98045,22,8
4154305085,690000,5,3.5,2690,98118,101,8
967000400,548000,5,1.5,1700,98011,83,7
5101401816,505000,3,1,1020,98115,92,7
3755000310,325000,3,1,1160,98034,54,7
7300200400,682000,4,2.25,2450,98075,40,8
1795920350,605000,3,2.25,2010,98052,35,8
3530440140,276200,2,1.75,1370,98198,45,8
6690500060,530000,3,1,1370,98103,114,7
3568200060,245000,3,3,1990,98003,32,7
3530200160,654950,4,2.5,2790,98077,33,9
40000228,221900,2,1,780,98168,81,6
3878900270,466000,4,2,2240,98178,94,8
8029600400,383150,3,2,2210,98003,17,8
4083300510,657100,4,1,1390,98103,96,7
1026069155,539000,3,2,1800,98077,32,8
3298600340,400000,6,3,3320,98092,43,8
1921059235,215000,4,2.5,1960,98002,89,6
2887701420,489000,2,1,850,98115,93,7
2553300270,649000,4,2.5,2980,98075,26,10
6206100075,700000,4,1.75,1980,98005,67,8
1397300055,268500,2,1,790,98133,67,6
1357900060,515000,3,2.5,1800,98034,24,7
9346700030,685000,4,2,2260,98007,42,9
730000139,305000,2,1.5,800,98144,14,7
4219400465,950000,4,2,2490,98105,94,8
8947250060,292500,4,2.5,1610,98001,14,7
3293700496,270000,4,1.75,1850,98133,64,7
3293700496,450000,4,1.75,1850,98133,64,7
2921700060,535000,4,1,1920,98117,100,7
3629870200,550000,3,2.5,1740,98029,20,8
6909200335,457500,3,2.25,1430,98144,24,8
8945100320,136500,3,1.5,1420,98023,58,6
8945100320,224097,3,1.5,1420,98023,58,6
6792200282,254000,3,2.5,1560,98042,26,7
1471701170,335000,4,2.25,2030,98059,57,7
8564850200,594950,5,2.5,3280,98045,8,9
1471610070,350000,3,1.75,1360,98045,37,8
3384300160,169950,3,1,1180,98042,50,7
6139800390,432500,3,2.5,1940,98077,41,8
8819900270,440000,2,1.75,1300,98105,72,7
8944290200,233703,3,2.25,1650,98031,35,7
4057300030,310000,3,1.5,1140,98029,32,7
1277000240,735000,3,2.5,2540,98007,22,10
3345100002,730000,4,2.75,3440,98056,6,10
179000505,257000,3,1.75,1800,98178,59,7
1972200751,485000,2,2.25,1260,98103,16,8
868002080,899000,4,2.25,2370,98177,61,8
4426600125,279000,3,1,1520,98125,68,7
1683500140,225000,4,2,1750,98092,46,7
1689401230,1.36E+06,3,1.5,2680,98109,107,8
7852060370,355000,3,2.5,1590,98065,20,7
3876200060,382500,4,1.75,1560,98034,53,7
2571910260,324360,3,2.5,2000,98022,28,8
8731900640,315000,3,1.75,2380,98023,54,8
1826049094,426000,2,1,2230,98133,69,7
2345700260,395000,5,2.5,2820,98003,17,8
3622069050,212644,3,1,1570,98010,98,5
3342100160,510000,3,3,1845,98056,73,8
2422049104,85000,2,1,830,98032,81,6
2422049104,235000,2,1,830,98032,81,6
6600350140,295000,4,2.5,2030,98042,19,8
510003230,720001,3,2.5,1430,98103,110,7
1995200200,313950,3,1,1510,98115,80,6
1995200200,415000,3,1,1510,98115,80,6
2473480350,305000,3,1.75,1610,98058,39,8
1189000700,625000,3,1.5,1600,98122,114,8
7923700030,490000,3,1,1420,98007,59,7
1796360340,269950,3,2,1660,98042,33,8
625059036,2.70E+06,5,4,4230,98033,71,8
5694500200,829000,4,3,3310,98103,120,9
224069114,635000,4,2.5,2470,98075,33,7
5379802871,217500,3,1,1040,98188,61,7
1311600030,270000,4,1.75,1850,98001,55,7
669000350,1.25E+06,3,3,4610,98144,73,8
2494000070,480000,4,2.5,2480,98019,13,8
2771600350,575000,3,1.75,2130,98199,66,8
1091310140,426950,4,2.75,2350,98059,19,7
1450100390,125000,3,1,920,98002,60,6
1450100390,208000,3,1,920,98002,60,6
2473250400,325000,4,2,1780,98058,44,7
1420700030,597157,7,4,2690,98033,60,8
3630110340,728725,4,2.5,3010,98029,14,8
1313000240,708000,5,2,3180,98052,52,8
1441600160,1.30E+06,4,3,4120,98075,15,11
8807600140,405000,3,1,1280,98053,43,7
8928100125,550000,4,2.75,1690,98115,75,7
7853302180,451000,4,2.5,2320,98065,14,7
9325200160,540500,5,3.75,3090,98166,6,8
98001000,1.03E+06,5,3.5,5050,98075,19,11
3306200240,218000,4,1,1640,98023,57,7
7436500060,562000,4,2.25,2170,98033,46,8
1022059032,401500,4,2.5,3140,98042,43,8
1523049083,196700,2,1,1090,98168,66,7
9346920070,583000,3,1.75,1930,98006,45,8
5709200030,309900,5,2.5,2100,98092,46,7
5104470070,485000,4,3,3110,98058,25,9
3330500075,465000,3,1,930,98118,94,6
200800200,595000,4,2.25,2050,98052,36,8
1432400570,254000,3,1,1160,98058,62,6
1552510160,488500,3,2.75,1820,98011,26,7
2473460860,260000,4,2.5,2110,98058,43,8
7812800681,166000,2,1,870,98178,76,6
579000550,440000,2,1.5,1080,98117,97,6
2916200138,375000,3,2,1260,98133,77,6
6821100125,529500,2,1,900,98199,76,6
1529300135,338000,2,1,750,98103,86,6
4124000320,335620,3,2.25,1800,98038,34,8
1775910370,464000,4,2.25,2220,98072,42,9
4365200505,354000,2,1,1390,98126,95,6
7960100030,601000,4,3.5,2160,98122,22,8
9264900350,285000,3,2.25,1840,98023,41,8
955000060,462500,2,2,1690,98112,114,7
5205000160,350000,4,2.5,2650,98003,31,8
6145600955,329000,4,1,1120,98133,48,7
2472950350,312500,4,2.5,2500,98058,36,7
9475710060,370000,4,2.5,2220,98059,19,7
1112700060,399900,3,1.75,1260,98034,41,7
66000140,398000,3,1,1480,98126,95,6
1021000060,550500,2,1.5,930,98116,111,7
4154304740,709000,3,2.75,2780,98118,107,8
7972604215,402000,5,2.75,2770,98106,55,7
7979900126,450000,3,1.5,1530,98155,68,7
2821100125,524000,3,2.25,2140,98117,59,8
2323089065,800000,4,2.75,4600,98045,31,10
6623400187,185000,4,1,1760,98055,54,7
6623400187,365000,4,1,1760,98055,54,7
325049234,925000,4,2.5,3110,98115,31,9
8016300240,714000,3,1.75,2260,98008,52,8
7955040160,495000,3,2,1460,98052,48,7
6414600232,535000,3,2.25,2050,98133,30,7
1824059070,880000,4,2.5,2340,98040,67,8
6031400013,150000,3,1.5,1230,98168,71,6
9557300570,554500,3,2.25,1880,98008,48,8
4443800960,520000,3,1.75,1280,98117,104,7
7203220310,839990,4,2.75,3660,98053,6,9
7202330030,500000,3,2.5,1650,98053,17,7
3353404510,305000,2,1,1960,98001,84,6
6064800550,247800,3,2.5,1580,98118,17,7
1786630160,344200,4,2.5,2490,98042,20,8
3709500140,459950,4,2.5,2000,98011,17,8
7942300070,229900,4,1.75,1550,98030,53,7
7525300240,750000,4,2.25,2820,98008,46,8
3579000800,509000,4,2.5,2600,98028,37,9
3577000116,680000,4,1,2200,98028,64,8
5490210320,661500,5,2.5,2500,98052,43,7
3259400030,370000,2,1,1270,98136,20,7
3134100162,785000,4,2.75,2900,98052,42,8
9277700075,355000,2,1,840,98116,68,7
1172000135,446000,4,2,1940,98103,69,7
1025059094,830000,5,3.5,3490,98052,24,8
6705900070,324000,3,2.5,1940,98042,30,8
9522400350,500000,4,2.25,2490,98072,39,8
650000030,745000,3,1,1390,98004,69,7
8712100435,1.20E+06,4,2.5,3940,98112,99,8
